"customer_id","aov","num_purchases","club_member_status","fashion_news_frequency","avg_age","Shoes & Socks","Blouses, Tops & Shirts","Hoodies & Outerwear","Skirts, Shorts & Tights","Swimwear","Trousers","Knitwear","T-shirts","Nightwear","Underwear","Accessories","Dresses, Jumpsuits & Sets"
268,0.0254745762711864,2,"ACTIVE","Regularly",21,0,0,1,0,0,0,0,0,0,0,0,1
269,0.0310564971751412,3,"ACTIVE","Regularly",31,0,0,0,0,0,3,0,0,0,0,0,0
270,0.0081751412429378,3,"ACTIVE","NONE",26,0,0,0,0,0,0,0,3,0,0,0,0
271,0.0079661016949152,2,"ACTIVE","NONE",32,0,0,0,1,0,0,0,0,0,0,1,0
272,0.0319322033898305,1,"ACTIVE","Regularly",26,0,0,0,0,0,0,0,0,0,0,0,1
273,0.0208870056497175,3,"ACTIVE","Regularly",22,0,0,0,0,0,0,1,0,0,1,1,0
274,0.0178757062146892,3,"ACTIVE","NONE",52,0,2,0,1,0,0,0,0,0,0,0,0
275,0.0645593220338983,2,"ACTIVE","Regularly",57,0,0,1,0,1,0,0,0,0,0,0,0
276,0.0268135593220339,2,"ACTIVE","NONE",51,1,0,0,0,0,0,0,0,0,0,0,1
277,0.0402372881355932,4,"ACTIVE","Regularly",30,0,1,2,0,0,0,0,0,1,0,0,0
278,0.0304915254237288,1,"ACTIVE","NONE",20,0,0,0,0,0,1,0,0,0,0,0,0
279,0.0152372881355932,1,"ACTIVE","Regularly",23,0,0,0,1,0,0,0,0,0,0,0,0
280,0.0259152542372881,1,"ACTIVE","NONE",18,0,1,0,0,0,0,0,0,0,0,0,0
281,0.0338813559322033,1,"ACTIVE","Regularly",51,0,0,0,0,1,0,0,0,0,0,0,0
282,0.0135423728813559,1,"PRE-CREATE","NONE",44,0,0,0,0,0,0,0,1,0,0,0,0
283,0.0338813559322033,1,"ACTIVE","NONE",49,0,0,0,0,0,1,0,0,0,0,0,0
284,0.0186271186440677,1,"ACTIVE","NONE",27,0,0,0,0,0,0,0,0,0,0,0,1
285,0.0316214689265536,3,"ACTIVE","NONE",28,0,1,0,0,0,0,1,0,0,0,0,1
286,0.0254067796610169,1,"ACTIVE","Regularly",55,0,0,0,0,0,0,0,0,0,1,0,0
287,0.015502824858757,3,"ACTIVE","Regularly",23,0,1,0,0,0,0,0,1,0,0,1,0
288,0.0176101694915254,2,"ACTIVE","Regularly",29,0,0,2,0,0,0,0,0,0,0,0,0
289,0.008457627118644,1,"ACTIVE","NONE",25,0,0,0,0,0,0,0,1,0,0,0,0
290,0.0243898305084745,1,"ACTIVE","NONE",41,0,0,0,0,0,0,1,0,0,0,0,0
291,0.0220169491525423,1,"ACTIVE","NONE",49,0,0,0,0,1,0,0,0,0,0,0,0
292,0.0423559322033898,1,"ACTIVE","NONE",33,0,0,0,0,0,0,1,0,0,0,0,0
293,0.0194745762711864,2,"ACTIVE","NONE",26,1,1,0,0,0,0,0,0,0,0,0,0
294,0.0254067796610169,1,"ACTIVE","NONE",43,0,0,0,0,0,0,0,0,1,0,0,0
295,0.008457627118644,1,"ACTIVE","NONE",40,0,0,0,0,0,0,0,0,0,1,0,0
296,0.0169322033898305,1,"ACTIVE","NONE",63,0,0,0,0,0,1,0,0,0,0,0,0
297,0.032186440677966,2,"ACTIVE","Regularly",50,0,0,0,0,0,0,1,0,0,1,0,0
298,0.0264661016949152,2,"ACTIVE","Regularly",28,0,0,0,2,0,0,0,0,0,0,0,0
299,0.015593220338983,1,"ACTIVE","Regularly",33,0,0,0,0,0,0,0,0,0,1,0,0
300,0.0338813559322033,1,"ACTIVE","NONE",21,0,0,0,0,0,1,0,0,0,0,0,0
301,0.0406610169491525,2,"ACTIVE","NONE",59,0,0,1,0,0,0,0,0,1,0,0,0
302,0.0310564971751412,6,"ACTIVE","NONE",30,0,0,0,0,0,0,6,0,0,0,0,0
303,0.0169322033898305,1,"ACTIVE","NONE",23,0,0,0,0,0,0,0,0,0,1,0,0
304,0.0423559322033898,1,"ACTIVE","NONE",27,0,0,0,1,0,0,0,0,0,0,0,0
305,0.0211694915254237,2,"ACTIVE","NONE",37,0,0,0,0,0,1,0,1,0,0,0,0
306,0.0423559322033898,1,"ACTIVE","NONE",28,0,0,0,1,0,0,0,0,0,0,0,0
307,0.0194745762711864,2,"ACTIVE","NONE",23,0,1,0,0,0,1,0,0,0,0,0,0
308,0.008457627118644,1,"ACTIVE","Regularly",50,0,0,0,0,0,0,0,0,0,0,1,0
309,0.0131525423728813,1,"ACTIVE","NONE",36,1,0,0,0,0,0,0,0,0,0,0,0
310,0.0338813559322033,1,"ACTIVE","Regularly",54,0,0,0,0,0,1,0,0,0,0,0,0
311,0.0220169491525423,8,"ACTIVE","NONE",26,0,1,1,2,0,1,0,2,0,0,1,0
312,0.0419039548022598,6,"ACTIVE","Regularly",46,0,0,2,0,0,2,2,0,0,0,0,0
313,0.0169322033898305,1,"ACTIVE","NONE",22,0,0,0,0,1,0,0,0,0,0,0,0
314,0.0169322033898304,2,"ACTIVE","NONE",26,0,0,0,0,1,0,0,1,0,0,0,0
315,0.0254067796610169,2,"ACTIVE","NONE",29,0,0,0,0,0,0,2,0,0,0,0,0
316,0.0209435028248587,3,"ACTIVE","Regularly",23,0,0,1,0,0,0,2,0,0,0,0,0
317,0.0157909604519773,3,"ACTIVE","Regularly",51,0,0,0,1,2,0,0,0,0,0,0,0
318,0.0169322033898305,1,"ACTIVE","NONE",55,0,0,0,0,0,0,0,0,0,1,0,0
319,0.0338813559322033,1,"ACTIVE","Regularly",40,0,1,0,0,0,0,0,0,0,0,0,0
320,0.0169322033898305,1,"ACTIVE","NONE",40,0,0,0,0,0,0,0,0,0,1,0,0
321,0.0316214689265536,3,"ACTIVE","Regularly",56,1,0,0,0,0,2,0,0,0,0,0,0
322,0.0030338983050847,1,"ACTIVE","NONE",27,0,0,0,0,0,0,0,0,0,0,1,0
323,0.0220169491525423,1,"ACTIVE","NONE",42,0,0,0,0,1,0,0,0,0,0,0,0
324,0.0197570621468926,3,"ACTIVE","NONE",45,1,0,2,0,0,0,0,0,0,0,0,0
325,0.0254067796610169,1,"ACTIVE","Regularly",20,0,0,0,0,0,1,0,0,0,0,0,0
326,0.0376525423728813,6,"ACTIVE","NONE",38,0,0,0,0,0,3,0,0,0,0,0,3
327,0.0211694915254237,2,"ACTIVE","NONE",30,0,0,0,0,0,2,0,0,0,0,0,0
328,0.0406610169491525,1,"ACTIVE","Regularly",23,0,0,0,0,0,0,1,0,0,0,0,0
329,0.0170542372881355,5,"ACTIVE","Regularly",46,0,0,2,1,0,0,0,1,1,0,0,0
330,0.0259378531073446,3,"ACTIVE","NONE",31,0,0,0,0,1,0,0,0,0,0,1,1
331,0.0319039548022598,12,"ACTIVE","NONE",23,0,0,3,0,0,3,1,1,0,3,0,1
332,0.0169322033898305,1,"ACTIVE","NONE",24,0,0,0,0,0,0,0,0,0,1,0,0
333,0.0423559322033898,1,"ACTIVE","Regularly",51,0,1,0,0,0,0,0,0,0,0,0,0
334,0.0317796610169491,2,"ACTIVE","NONE",29,0,0,1,0,0,1,0,0,0,0,0,0
335,0.0243841807909604,6,"ACTIVE","Regularly",48,0,0,2,0,0,3,0,0,0,1,0,0
336,0.0050677966101694,1,"ACTIVE","NONE",44,1,0,0,0,0,0,0,0,0,0,0,0
337,0.0214519774011299,3,"ACTIVE","NONE",58,0,2,1,0,0,0,0,0,0,0,0,0
338,0.0169322033898305,1,"ACTIVE","Regularly",44,0,0,0,0,0,0,1,0,0,0,0,0
339,0.0211694915254237,2,"ACTIVE","NONE",45,0,0,0,1,0,1,0,0,0,0,0,0
340,0.0338813559322033,2,"ACTIVE","NONE",20,0,0,0,0,0,2,0,0,0,0,0,0
341,0.0338813559322033,2,"ACTIVE","NONE",56,0,0,0,0,0,2,0,0,0,0,0,0
342,0.0248050847457627,2,"ACTIVE","Regularly",31,0,0,0,0,1,0,0,0,0,0,0,1
343,0.0135423728813558,2,"ACTIVE","NONE",22,0,0,0,0,1,0,0,0,0,0,1,0
344,0.0338813559322033,2,"ACTIVE","NONE",21,0,0,0,0,0,2,0,0,0,0,0,0
345,0.0033728813559322,1,"ACTIVE","NONE",26,0,0,0,0,0,0,0,0,0,0,1,0
346,0.0060847457627118,1,"ACTIVE","Regularly",53,1,0,0,0,0,0,0,0,0,0,0,0
347,0.0219903147699757,7,"ACTIVE","Regularly",48,1,0,0,0,4,1,1,0,0,0,0,0
348,0.0169322033898305,1,"ACTIVE","NONE",49,0,1,0,0,0,0,0,0,0,0,0,0
349,0.0243898305084745,2,"ACTIVE","NONE",41,0,0,0,0,0,0,2,0,0,0,0,0
350,0.0242768361581921,6,"ACTIVE","Regularly",64,0,2,0,0,0,1,0,3,0,0,0,0
351,0.0122966101694915,2,"ACTIVE","Regularly",21,1,0,0,0,1,0,0,0,0,0,0,0
352,0.0135423728813559,1,"ACTIVE","NONE",34,0,0,0,0,0,0,0,1,0,0,0,0
353,0.0112824858757062,3,"ACTIVE","NONE",24,0,0,0,1,0,0,0,2,0,0,0,0
354,0.0406610169491525,1,"ACTIVE","Regularly",32,0,0,0,0,0,0,0,0,0,0,0,1
355,0.0289378531073446,3,"ACTIVE","NONE",23,0,0,0,0,0,3,0,0,0,0,0,0
356,0.0474406779661016,3,"ACTIVE","Regularly",27,2,0,0,0,0,1,0,0,0,0,0,0
357,0.0214802259887005,3,"ACTIVE","NONE",23,0,0,1,1,0,0,1,0,0,0,0,0
358,0.0254067796610169,1,"ACTIVE","NONE",28,0,0,0,0,0,1,0,0,0,0,0,0
359,0.0169322033898305,1,"ACTIVE","Regularly",37,1,0,0,0,0,0,0,0,0,0,0,0
360,0.0287966101694914,2,"ACTIVE","Regularly",23,0,1,0,0,0,1,0,0,0,0,0,0
361,0.00657627118644063,3,"ACTIVE","NONE",28,0,0,0,0,0,0,0,1,0,0,2,0
362,0.0067627118644067,6,"ACTIVE","Regularly",21,0,0,6,0,0,0,0,0,0,0,0,0
363,0.0254067796610169,1,"ACTIVE","Regularly",24,0,1,0,0,0,0,0,0,0,0,0,0
364,0.0248983050847457,2,"PRE-CREATE","NONE",39,0,0,0,0,1,0,0,0,0,1,0,0
365,0.0050677966101694,1,"ACTIVE","Regularly",17,0,0,0,0,0,0,0,0,0,0,1,0
366,0.0108305084745762,2,"ACTIVE","NONE",55,0,0,0,0,0,0,0,1,0,1,0,0
367,0.0326949152542372,3,"ACTIVE","Regularly",53,0,0,0,0,0,3,0,0,0,0,0,0
368,0.0508305084745762,1,"ACTIVE","Regularly",49,0,0,0,0,0,1,0,0,0,0,0,0
369,0.0254067796610169,3,"ACTIVE","Regularly",50,0,0,0,0,0,2,0,1,0,0,0,0
370,0.0147853107344633,3,"ACTIVE","NONE",25,0,1,0,0,0,0,0,0,1,1,0,0
371,0.0237118644067797,2,"ACTIVE","NONE",45,0,0,0,0,2,0,0,0,0,0,0,0
372,0.0360451977401129,6,"ACTIVE","Regularly",33,0,0,2,0,0,2,0,1,0,1,0,0
373,0.0338813559322033,1,"ACTIVE","NONE",20,0,0,0,0,0,1,0,0,0,0,0,0
374,0.0169322033898305,1,"ACTIVE","NONE",76,1,0,0,0,0,0,0,0,0,0,0,0
375,0.0169322033898305,1,"ACTIVE","NONE",22,0,0,0,0,0,0,1,0,0,0,0,0
376,0.0109999999999999,6,"ACTIVE","NONE",32,0,0,0,0,1,0,0,4,0,1,0,0
377,0.0174971751412429,3,"ACTIVE","NONE",38,0,1,0,0,0,0,1,1,0,0,0,0
378,0.061,1,"ACTIVE","NONE",36,0,0,0,0,0,1,0,0,0,0,0,0
379,0.0135423728813559,1,"ACTIVE","Regularly",27,1,0,0,0,0,0,0,0,0,0,0,0
380,0.0143898305084745,6,"ACTIVE","NONE",31,0,1,1,0,0,0,1,3,0,0,0,0
381,0.0273841807909604,6,"ACTIVE","Regularly",20,1,0,0,0,0,0,0,0,0,0,0,5
382,0.0224618644067796,4,"ACTIVE","Regularly",23,0,0,2,0,0,1,0,0,0,0,0,1
383,0.0423559322033898,1,"PRE-CREATE","NONE",30,0,0,0,1,0,0,0,0,0,0,0,0
384,0.0234858757062147,3,"ACTIVE","Regularly",25,0,0,1,0,0,2,0,0,0,0,0,0
385,0.0169322033898305,1,"ACTIVE","NONE",23,0,0,0,0,0,0,0,0,1,0,0,0
386,0.0271016949152542,3,"ACTIVE","NONE",54,0,0,0,0,1,1,1,0,0,0,0,0
387,0.0169322033898305,1,"ACTIVE","Regularly",32,0,0,0,0,0,0,0,0,0,0,1,0
388,0.0254067796610169,1,"ACTIVE","NONE",19,0,0,0,0,0,1,0,0,0,0,0,0
389,0.0144152542372881,2,"ACTIVE","NONE",22,0,0,0,0,0,0,0,1,0,1,0,0
390,0.0338813559322033,1,"ACTIVE","NONE",34,0,0,0,0,0,0,1,0,0,0,0,0
391,0.0210677966101695,5,"ACTIVE","Regularly",46,0,2,0,1,0,0,1,0,1,0,0,0
392,0.0126949152542373,4,"ACTIVE","NONE",32,0,0,0,2,0,0,0,2,0,0,0,0
393,0.0182881355932203,5,"ACTIVE","Regularly",23,0,1,0,0,0,2,1,0,1,0,0,0
394,0.0367062146892655,3,"ACTIVE","Regularly",18,0,0,0,0,0,2,1,0,0,0,0,0
395,0.0152372881355932,1,"ACTIVE","Regularly",46,0,0,0,0,0,0,0,0,0,1,0,0
396,0.0118474576271186,1,"ACTIVE","NONE",33,0,0,0,0,1,0,0,0,0,0,0,0
397,0.0169322033898305,1,"ACTIVE","NONE",21,0,0,0,0,0,0,0,0,1,0,0,0
398,0.0220169491525423,5,"ACTIVE","NONE",52,0,1,2,0,0,0,0,0,0,2,0,0
399,0.0121864406779661,1,"ACTIVE","Regularly",37,1,0,0,0,0,0,0,0,0,0,0,0
400,0.0187372881355932,4,"ACTIVE","Regularly",30,0,0,0,0,0,1,0,0,0,1,2,0
401,0.0265423728813559,2,"ACTIVE","Regularly",24,0,1,0,0,0,1,0,0,0,0,0,0
402,0.0375762711864406,8,"ACTIVE","Regularly",54,1,1,1,0,0,3,1,0,0,0,1,0
403,0.0152372881355932,2,"ACTIVE","NONE",24,1,0,0,0,1,0,0,0,0,0,0,0
404,0.021642073778664,17,"ACTIVE","Regularly",32,8,2,0,0,0,3,0,0,3,0,0,1
405,0.0271779661016948,2,"ACTIVE","NONE",42,0,0,0,0,1,1,0,0,0,0,0,0
406,0.0330338983050847,2,"ACTIVE","Regularly",20,0,1,0,0,0,0,0,0,0,0,0,1
407,0.0338813559322033,2,"ACTIVE","NONE",24,0,0,0,0,1,0,0,0,0,0,0,1
408,0.0118474576271186,2,"ACTIVE","Regularly",25,0,0,2,0,0,0,0,0,0,0,0,0
409,0.022864406779661,2,"ACTIVE","Regularly",35,0,0,1,0,0,0,1,0,0,0,0,0
410,0.0169322033898305,1,"ACTIVE","NONE",20,0,1,0,0,0,0,0,0,0,0,0,0
411,0.0677796610169491,1,"ACTIVE","Regularly",26,0,0,0,0,0,0,0,0,0,0,0,1
412,0.0338813559322033,1,"ACTIVE","Regularly",50,0,0,0,0,0,0,0,0,0,0,0,1
413,0.0187401129943502,3,"ACTIVE","Regularly",20,0,0,1,1,0,0,0,1,0,0,0,0
414,0.0225847457627118,2,"ACTIVE","NONE",20,0,0,0,1,0,0,1,0,0,0,0,0
415,0.0081016949152542,2,"ACTIVE","NONE",25,0,0,0,0,1,0,0,0,0,0,1,0
416,0.0131186440677966,4,"ACTIVE","NONE",34,0,0,3,0,0,0,0,0,0,1,0,0
417,0.0338813559322033,1,"ACTIVE","Regularly",46,0,0,0,1,0,0,0,0,0,0,0,0
418,0.0135423728813559,1,"ACTIVE","NONE",42,0,0,0,0,0,1,0,0,0,0,0,0
419,0.0243898305084745,2,"ACTIVE","NONE",21,0,0,0,0,0,2,0,0,0,0,0,0
420,0.0239766949152542,8,"ACTIVE","Regularly",50,0,0,2,2,0,3,0,0,0,0,0,1
421,0.0067627118644067,1,"ACTIVE","Regularly",26,0,0,1,0,0,0,0,0,0,0,0,0
422,0.0271440677966101,8,"ACTIVE","NONE",37,0,0,0,0,0,4,0,0,0,4,0,0
423,0.0310564971751412,3,"ACTIVE","NONE",21,0,0,0,0,0,2,1,0,0,0,0,0
424,0.0311694915254237,1,"ACTIVE","Regularly",48,0,0,0,0,1,0,0,0,0,0,0,0
425,0.0559152542372881,5,"ACTIVE","Regularly",22,0,1,0,0,0,4,0,0,0,0,0,0
426,0.0343559322033898,3,"ACTIVE","NONE",25,1,0,0,0,0,1,0,0,0,0,1,0
427,0.0321864406779661,2,"ACTIVE","NONE",53,0,1,1,0,0,0,0,0,0,0,0,0
428,0.016685230024213,7,"ACTIVE","Regularly",47,0,3,0,0,0,3,0,1,0,0,0,0
429,0.0295516178736517,22,"ACTIVE","NONE",50,0,0,0,3,4,14,0,1,0,0,0,0
430,0.0152372881355931,2,"ACTIVE","Regularly",21,0,0,1,1,0,0,0,0,0,0,0,0
431,0.0135423728813559,1,"ACTIVE","NONE",29,0,1,0,0,0,0,0,0,0,0,0,0
432,0.0338813559322033,1,"ACTIVE","NONE",52,0,0,0,0,0,1,0,0,0,0,0,0
433,0.0813389830508474,1,"ACTIVE","Regularly",31,0,0,1,0,0,0,0,0,0,0,0,0
434,0.0338813559322033,1,"PRE-CREATE","NONE",53,0,0,0,0,0,0,0,0,0,1,0,0
435,0.0135423728813559,1,"ACTIVE","NONE",30,1,0,0,0,0,0,0,0,0,0,0,0
436,0.0338813559322033,1,"ACTIVE","NONE",33,0,0,0,1,0,0,0,0,0,0,0,0
437,0.028231638418079,3,"ACTIVE","NONE",44,0,2,0,0,0,0,1,0,0,0,0,0
438,0.0338813559322033,1,"ACTIVE","Regularly",27,0,1,0,0,0,0,0,0,0,0,0,0
439,0.0238881355932203,5,"ACTIVE","NONE",25,2,2,0,0,0,0,0,0,0,0,0,1
440,0.0254067796610169,1,"ACTIVE","NONE",28,0,0,0,0,0,0,0,0,0,0,0,1
441,0.0074915254237288,1,"ACTIVE","NONE",25,0,0,0,0,0,0,0,1,0,0,0,0
442,0.0338813559322033,3,"ACTIVE","Regularly",25,0,0,0,0,0,3,0,0,0,0,0,0
443,0.0254067796610169,2,"ACTIVE","NONE",43,0,0,0,0,0,2,0,0,0,0,0,0
444,0.0304915254237288,3,"ACTIVE","NONE",28,0,0,0,0,0,0,0,0,0,3,0,0
445,0.0338813559322033,1,"ACTIVE","NONE",45,0,0,0,0,0,0,1,0,0,0,0,0
446,0.024276836158192,3,"PRE-CREATE","Regularly",78,1,0,0,2,0,0,0,0,0,0,0,0
447,0.0254067796610169,1,"ACTIVE","Regularly",56,0,0,0,0,0,0,0,0,0,1,0,0
448,0.0291958568738229,9,"ACTIVE","NONE",62,0,0,2,0,0,7,0,0,0,0,0,0
449,0.022864406779661,1,"ACTIVE","NONE",30,0,0,0,0,0,0,0,0,0,1,0,0
450,0.0338813559322033,1,"ACTIVE","NONE",27,0,1,0,0,0,0,0,0,0,0,0,0
451,0.0153728813559322,1,"ACTIVE","Regularly",55,0,0,0,0,0,0,0,0,0,1,0,0
452,0.0112824858757061,3,"ACTIVE","NONE",29,0,0,0,0,0,1,0,1,1,0,0,0
453,0.0260847457627118,5,"ACTIVE","Regularly",22,0,0,1,1,0,1,2,0,0,0,0,0
454,0.012412429378531,3,"ACTIVE","NONE",29,0,0,0,2,0,0,0,1,0,0,0,0
455,0.0175254237288135,2,"ACTIVE","NONE",21,1,0,0,0,0,0,1,0,0,0,0,0
456,0.0054067796610169,1,"ACTIVE","Regularly",30,0,0,1,0,0,0,0,0,0,0,0,0
457,0.0211694915254237,10,"ACTIVE","Regularly",53,1,3,0,0,1,2,0,1,0,2,0,0
458,0.0169322033898305,1,"ACTIVE","NONE",21,0,0,0,0,0,0,0,0,0,1,0,0
459,0.0338813559322033,1,"ACTIVE","NONE",19,0,0,1,0,0,0,0,0,0,0,0,0
460,0.0338813559322033,1,"ACTIVE","Regularly",28,0,1,0,0,0,0,0,0,0,0,0,0
461,0.0169322033898305,1,"ACTIVE","NONE",25,0,0,0,0,0,0,1,0,0,0,0,0
462,0.0135423728813559,1,"ACTIVE","NONE",17,0,0,1,0,0,0,0,0,0,0,0,0
463,0.0275254237288135,4,"ACTIVE","NONE",32,0,0,0,0,3,1,0,0,0,0,0,0
464,0.0203220338983051,3,"ACTIVE","NONE",26,0,0,0,0,0,1,0,0,0,2,0,0
465,0.0508305084745762,1,"ACTIVE","Regularly",55,0,0,0,0,0,0,0,0,0,0,0,1
466,0.0220169491525423,1,"ACTIVE","NONE",30,0,0,0,0,0,0,1,0,0,0,0,0
467,0.0211694915254237,2,"ACTIVE","NONE",25,0,1,0,0,0,0,1,0,0,0,0,0
468,0.0211694915254237,2,"ACTIVE","NONE",51,0,0,1,0,0,0,0,0,0,0,1,0
469,0.0677796610169491,1,"ACTIVE","Regularly",54,0,0,0,0,0,1,0,0,0,0,0,0
470,0.0126949152542373,2,"ACTIVE","NONE",47,0,0,0,0,0,0,0,2,0,0,0,0
471,0.0135423728813559,1,"ACTIVE","NONE",71,0,1,0,0,0,0,0,0,0,0,0,0
472,0.0152372881355932,2,"ACTIVE","NONE",48,0,0,0,0,0,0,0,0,0,2,0,0
473,0.0330338983050847,2,"ACTIVE","Regularly",18,0,0,0,1,0,0,0,1,0,0,0,0
474,0.0338813559322033,6,"ACTIVE","NONE",47,0,0,0,0,0,6,0,0,0,0,0,0
475,0.0254067796610169,1,"ACTIVE","NONE",31,0,0,0,1,0,0,0,0,0,0,0,0
476,0.0220169491525424,2,"ACTIVE","Regularly",24,0,0,0,1,0,0,0,0,0,0,0,1
477,0.0016779661016949,1,"ACTIVE","Regularly",25,0,0,1,0,0,0,0,0,0,0,0,0
478,0.0310564971751412,3,"ACTIVE","NONE",31,0,0,0,0,0,0,2,0,0,0,1,0
479,0.0135423728813559,2,"ACTIVE","NONE",20,0,0,0,0,0,0,0,2,0,0,0,0
480,0.008457627118644,1,"ACTIVE","NONE",40,0,0,0,0,0,0,0,0,0,0,1,0
481,0.0135423728813559,1,"ACTIVE","NONE",31,0,0,0,0,0,0,0,1,0,0,0,0
482,0.0232410546139359,9,"ACTIVE","Regularly",23,0,3,0,5,0,0,0,1,0,0,0,0
483,0.0194745762711864,2,"ACTIVE","Regularly",25,0,0,0,1,0,1,0,0,0,0,0,0
484,0.0169322033898305,1,"ACTIVE","NONE",31,0,1,0,0,0,0,0,0,0,0,0,0
485,0.0508305084745762,2,"ACTIVE","Regularly",24,0,0,0,0,0,2,0,0,0,0,0,0
486,0.0230338983050847,5,"ACTIVE","NONE",53,0,1,0,1,1,0,0,1,0,1,0,0
487,0.0338813559322033,1,"ACTIVE","Regularly",40,0,0,0,0,0,0,1,0,0,0,0,0
488,0.0362203389830508,4,"ACTIVE","NONE",24,0,1,0,0,0,3,0,0,0,0,0,0
489,0.0169322033898305,1,"ACTIVE","NONE",52,0,0,0,0,0,0,0,0,0,1,0,0
490,0.0205494350282485,12,"ACTIVE","Regularly",23,0,0,0,1,0,7,1,3,0,0,0,0
491,0.0321864406779661,1,"ACTIVE","NONE",51,0,0,0,0,0,1,0,0,0,0,0,0
492,0.0211694915254237,2,"ACTIVE","Regularly",40,0,0,0,1,0,1,0,0,0,0,0,0
493,0.0599830508474576,5,"ACTIVE","Regularly",55,0,0,3,0,0,2,0,0,0,0,0,0
494,0.0338813559322033,1,"ACTIVE","Regularly",24,0,0,1,0,0,0,0,0,0,0,0,0
495,0.0254067796610169,1,"ACTIVE","NONE",21,0,1,0,0,0,0,0,0,0,0,0,0
496,0.0254067796610169,1,"ACTIVE","NONE",40,0,0,0,0,0,1,0,0,0,0,0,0
497,0.008457627118644,1,"ACTIVE","NONE",21,0,0,1,0,0,0,0,0,0,0,0,0
498,0.0244915254237288,2,"ACTIVE","Regularly",35,0,0,0,1,0,0,1,0,0,0,0,0
499,0.0423559322033898,1,"ACTIVE","NONE",27,0,0,0,0,0,0,0,0,0,1,0,0
500,0.0137118644067796,2,"ACTIVE","NONE",59,0,0,0,0,1,0,0,1,0,0,0,0
501,0.0254067796610169,2,"ACTIVE","NONE",50,0,0,0,0,0,1,0,0,0,1,0,0
502,0.0132542372881355,1,"ACTIVE","NONE",60,0,1,0,0,0,0,0,0,0,0,0,0
503,0.0153050847457627,1,"ACTIVE","NONE",34,0,0,0,0,0,0,0,0,0,1,0,0
504,0.0237118644067796,2,"ACTIVE","NONE",53,0,0,0,1,0,0,0,0,0,0,1,0
505,0.0271016949152542,2,"ACTIVE","Regularly",60,0,2,0,0,0,0,0,0,0,0,0,0
506,0.0323559322033898,4,"ACTIVE","NONE",55,0,1,0,0,0,3,0,0,0,0,0,0
507,0.0304915254237288,1,"ACTIVE","NONE",26,0,0,0,0,0,0,1,0,0,0,0,0
508,0.0220169491525423,1,"ACTIVE","NONE",19,0,0,0,0,0,0,0,0,0,1,0,0
509,0.0338813559322033,1,"ACTIVE","Regularly",29,0,0,0,1,0,0,0,0,0,0,0,0
510,0.0180621468926553,3,"ACTIVE","Regularly",27,0,0,2,0,0,1,0,0,0,0,0,0
511,0.0296440677966101,2,"ACTIVE","Regularly",20,1,0,0,0,0,1,0,0,0,0,0,0
512,0.0254067796610169,1,"ACTIVE","Regularly",17,0,0,0,0,0,1,0,0,0,0,0,0
513,0.0355762711864406,3,"ACTIVE","NONE",45,0,0,0,0,0,2,0,0,0,1,0,0
514,0.008457627118644,1,"ACTIVE","Regularly",29,1,0,0,0,0,0,0,0,0,0,0,0
515,0.028457627118644,1,"ACTIVE","Regularly",52,0,0,0,0,0,1,0,0,0,0,0,0
516,0.020322033898305,1,"ACTIVE","Regularly",60,0,0,0,0,1,0,0,0,0,0,0,0
517,0.0279491525423728,4,"ACTIVE","NONE",29,0,0,0,0,2,0,0,0,2,0,0,0
518,0.0338813559322033,1,"ACTIVE","Regularly",19,0,0,0,0,0,1,0,0,0,0,0,0
519,0.0338813559322033,1,"ACTIVE","NONE",32,0,0,0,0,0,1,0,0,0,0,0,0
520,0.0219999999999999,4,"ACTIVE","NONE",25,1,1,0,0,0,1,0,1,0,0,0,0
521,0.0234463276836158,3,"ACTIVE","Regularly",45,2,1,0,0,0,0,0,0,0,0,0,0
522,0.0381186440677966,2,"ACTIVE","Regularly",35,0,0,1,1,0,0,0,0,0,0,0,0
523,0.0296440677966101,2,"ACTIVE","NONE",20,0,0,0,1,0,0,1,0,0,0,0,0
524,0.0182627118644067,2,"ACTIVE","NONE",26,0,0,0,1,1,0,0,0,0,0,0,0
525,0.0304915254237288,1,"ACTIVE","NONE",26,0,0,0,0,0,1,0,0,0,0,0,0
526,0.0293898305084745,4,"ACTIVE","Regularly",25,0,0,0,1,0,2,1,0,0,0,0,0
527,0.0135423728813559,1,"ACTIVE","Regularly",50,0,0,0,0,0,0,0,1,0,0,0,0
528,0.0338813559322033,2,"ACTIVE","NONE",59,0,0,2,0,0,0,0,0,0,0,0,0
529,0.0269364406779661,4,"ACTIVE","NONE",44,0,0,0,0,3,0,0,0,0,1,0,0
530,0.008457627118644,1,"ACTIVE","Regularly",54,0,0,1,0,0,0,0,0,0,0,0,0
531,0.0304915254237288,1,"ACTIVE","NONE",22,0,0,0,0,0,0,0,0,0,0,0,1
532,0.0508305084745762,1,"ACTIVE","NONE",25,0,0,0,0,0,1,0,0,0,0,0,0
533,0.0169322033898305,1,"PRE-CREATE","NONE",31,0,0,0,1,0,0,0,0,0,0,0,0
534,0.0338813559322033,2,"ACTIVE","NONE",36,0,2,0,0,0,0,0,0,0,0,0,0
535,0.0400960451977401,3,"ACTIVE","Regularly",35,0,0,0,3,0,0,0,0,0,0,0,0
536,0.0304915254237288,1,"ACTIVE","Regularly",51,0,0,0,1,0,0,0,0,0,0,0,0
